"127","221013758","3/21/2017","tardy","False"
"128","216144675","3/21/2017","tardy","False"
"129","213026750","3/22/2017","tardy","False"
"130","220346779","3/22/2017","tardy","False"
"131","237002233","3/21/2017","tardy","False"
"132","220328215","3/21/2017","tardy","False"
"133","218512499","3/24/2017","tardy","False"
"134","236959060","3/23/2017","tardy","False"
"135","223124025","3/23/2017","tardy","False"
"136","226730190","4/3/2017","tardy","False"
"137","222028235","4/3/2017","tardy","False"
"138","218621787","4/3/2017","tardy","False"
"139","205438062","4/12/2017","tardy","False"
"140","219714201","3/17/2017","tardy","False"
"141","221229073","4/12/2017","tardy","False"
"142","220879779","4/12/2017","tardy","False"
"143","219293461","3/17/2017","tardy","False"
"144","218512499","4/12/2017","tardy","False"
"145","217008168","3/24/2017","tardy","False"
"146","217197698","3/24/2017","tardy","False"
"147","226857217","3/24/2017","tardy","False"
"148","222028235","3/24/2017","tardy","False"
"149","219935822","3/24/2017","tardy","False"
"150","223124025","3/24/2017","tardy","False"
"151","221536113","3/17/2017","tardy","False"
"152","236959060","3/17/2017","tardy","False"
"153","215559154","3/17/2017","tardy","False"
"154","216328336","3/17/2017","tardy","False"
"155","220879779","3/17/2017","tardy","False"
"156","216102640","3/17/2017","tardy","False"
"157","220214738","3/17/2017","tardy","False"
"158","220274336","3/17/2017","tardy","False"
"159","223198193","3/17/2017","tardy","False"
"160","220257570","3/17/2017","tardy","False"
"161","214242224","3/15/2017","tardy","False"
"162","215987223","3/15/2017","tardy","False"
"163","222657470","3/15/2017","tardy","False"
"164","220012637","4/7/2017","tardy","False"
"165","217865765","3/24/2017","tardy","False"
"166","220149744","3/24/2017","tardy","False"
"167","217197698","4/7/2017","tardy","False"
"168","237164439","3/24/2017","tardy","False"
"169","215883398","4/7/2017","tardy","False"
"170","220389456","4/7/2017","tardy","False"
"171","221373046","4/7/2017","tardy","False"
"172","212804280","3/24/2017","tardy","False"
"173","221855265","3/24/2017","tardy","False"
"174","220314793","4/7/2017","tardy","False"
"175","219936788","4/11/2017","tardy","False"
"176","222822959","4/11/2017","tardy","False"
"177","222028235","4/11/2017","tardy","False"
"178","205438062","4/11/2017","tardy","False"
"179","220135701","4/11/2017","tardy","False"
"180","222656407","4/11/2017","tardy","False"
"181","216487447","4/11/2017","tardy","False"
"182","221013717","4/11/2017","tardy","False"
"183","215883398","4/11/2017","tardy","False"
"184","219714201","4/11/2017","tardy","False"
"185","217197698","4/12/2017","tardy","False"
"186","232702704","4/12/2017","tardy","False"
"187","216564161","3/16/2017","tardy","False"
"188","220389456","3/16/2017","tardy","False"
"189","237002209","4/12/2017","tardy","False"
"190","224358028","4/12/2017","tardy","False"
"191","224458307","3/27/2017","tardy","False"
"192","221013717","4/12/2017","tardy","False"
"193","214788507","3/27/2017","tardy","False"
"194","221142714","3/27/2017","tardy","False"
"195","216538280","3/27/2017","tardy","False"
"196","221373053","3/27/2017","tardy","False"
"197","226730190","3/27/2017","tardy","False"
"198","221373046","3/27/2017","tardy","False"
"199","214242224","3/16/2017","tardy","False"
"200","215675604","3/16/2017","tardy","False"
"201","219293461","3/22/2017","tardy","False"
"202","221142714","3/22/2017","tardy","False"
"203","226672145","3/22/2017","tardy","False"
"204","219592011","3/22/2017","tardy","False"
"205","216273300","3/22/2017","tardy","False"
"206","218621787","3/22/2017","tardy","False"
"207","216538280","3/22/2017","tardy","False"
"208","210187886","3/22/2017","tardy","False"
"209","214569832","3/21/2017","tardy","False"
"210","213686009","3/21/2017","tardy","False"
"211","222247652","3/21/2017","tardy","False"
"212","236959060","3/21/2017","tardy","False"
"213","220395701","3/21/2017","tardy","False"
"214","220012637","3/21/2017","tardy","False"
"215","220879977","3/21/2017","tardy","False"
"216","216901348","3/21/2017","tardy","False"
"217","220814677","3/23/2017","tardy","False"
"218","222656407","3/23/2017","tardy","False"
"219","221038375","4/3/2017","tardy","False"
"220","220202287","4/3/2017","tardy","False"
"221","238069728","4/3/2017","tardy","False"
"222","220389456","4/3/2017","tardy","False"
"223","216487223","4/3/2017","tardy","False"
"224","227189917","4/3/2017","tardy","False"
"225","215219718","4/3/2017","tardy","False"
"226","221536113","4/3/2017","tardy","False"
"227","217008168","3/21/2017","tardy","False"
"228","219935822","3/21/2017","tardy","False"
"229","213686009","4/3/2017","tardy","False"
"230","215455122","4/3/2017","tardy","False"
"231","222822959","3/21/2017","tardy","False"
"232","220012579","3/21/2017","tardy","False"
"233","213026750","3/21/2017","tardy","False"
"234","216487223","3/21/2017","tardy","False"
"235","232647347","4/12/2017","tardy","False"
"236","219935822","4/12/2017","tardy","False"
"237","215883398","4/12/2017","tardy","False"
"238","217060938","4/12/2017","tardy","False"
"239","220389456","4/12/2017","tardy","False"
"240","221181480","4/12/2017","tardy","False"
"241","221218332","4/12/2017","tardy","False"
"242","220814677","3/17/2017","tardy","False"
"243","216453183","3/17/2017","tardy","False"
"244","222028235","3/17/2017","tardy","False"
"245","222588857","3/17/2017","tardy","False"
"246","220202287","3/24/2017","tardy","False"
"247","219935822","4/7/2017","tardy","False"
"248","218512499","4/7/2017","tardy","False"
"249","216538280","3/24/2017","tardy","False"
"250","226730190","3/23/2017","tardy","False"
"251","227688280","3/23/2017","tardy","False"
"252","227189917","3/24/2017","tardy","False"
"253","232702704","3/24/2017","tardy","False"
"254","227688280","4/12/2017","tardy","False"
"255","214242224","3/17/2017","tardy","False"
"256","216490482","3/17/2017","tardy","False"
"257","216061812","3/17/2017","tardy","False"
"258","227688280","3/17/2017","tardy","False"
"259","220306765","3/17/2017","tardy","False"
"260","215238999","3/17/2017","tardy","False"
"261","223124025","3/17/2017","tardy","False"
"262","215219718","3/17/2017","tardy","False"
"263","220377972","3/17/2017","tardy","False"
"264","232702704","3/17/2017","tardy","False"
"265","216631093","4/7/2017","tardy","False"
"266","207052606","4/7/2017","tardy","False"
"267","216487819","4/7/2017","tardy","False"
"268","224458307","4/7/2017","tardy","False"
"269","215238999","4/7/2017","tardy","False"
"270","209097179","4/7/2017","tardy","False"
"271","232702704","4/7/2017","tardy","False"
"272","220012579","4/7/2017","tardy","False"
"273","218688414","4/7/2017","tardy","False"
"274","220814677","4/7/2017","tardy","False"
"275","212915938","3/15/2017","tardy","False"
"279","218512499","4/11/2017","tardy","False"
"280","275281558","3/15/2017","tardy","False"
"282","218116036","3/15/2017","tardy","False"
"283","216215483","4/11/2017","tardy","False"
"284","216564161","4/11/2017","tardy","False"
"286","215219718","3/27/2017","tardy","False"
"287","227189917","3/27/2017","tardy","False"
"288","216061812","3/27/2017","tardy","False"
"289","236741534","3/27/2017","tardy","False"
"290","218512499","3/27/2017","tardy","False"
"291","220328215","3/27/2017","tardy","False"
"292","216863860","3/27/2017","tardy","False"
"293","220872287","3/27/2017","tardy","False"
"294","219935822","3/27/2017","tardy","False"
"295","221229073","3/27/2017","tardy","False"
"296","221013758","3/22/2017","tardy","False"
"297","227189917","3/22/2017","tardy","False"
"298","242036549","3/22/2017","tardy","False"
"299","222594566","3/22/2017","tardy","False"
"300","220328215","3/22/2017","tardy","False"
"301","220149744","3/22/2017","tardy","False"
"302","222656407","3/22/2017","tardy","False"
"303","216102640","3/22/2017","tardy","False"
"304","222028235","3/22/2017","tardy","False"
"305","220012637","3/22/2017","tardy","False"
"306","217865765","3/17/2017","tardy","False"
"307","216901678","3/17/2017","tardy","False"
"308","218971257","3/17/2017","tardy","False"
"309","217060938","3/17/2017","tardy","False"
"310","219499043","3/17/2017","tardy","False"
"311","220328215","3/17/2017","tardy","False"
"312","222537680","3/27/2017","tardy","False"
"315","220370043","3/16/2017","tardy","False"
"316","221461676","3/16/2017","tardy","False"
"317","214481558","3/16/2017","tardy","False"
"318","212804280","3/16/2017","tardy","False"
"319","220181978","3/17/2017","tardy","False"
"320","216487447","4/12/2017","tardy","False"
"321","220012637","4/3/2017","tardy","False"
"322","221373046","4/3/2017","tardy","False"
"323","220301287","4/3/2017","tardy","False"
"324","205438062","4/3/2017","tardy","False"
"325","222700981","4/3/2017","tardy","False"
"326","217197698","4/3/2017","tardy","False"
"327","220879779","4/3/2017","tardy","False"
"328","220879977","4/3/2017","tardy","False"
"329","209097179","4/3/2017","tardy","False"
"330","214788507","4/3/2017","tardy","False"
"331","218065035","4/6/2017","Early departure","False"
"332","236959441","3/15/2017","Early departure","False"
"334","236969077","4/6/2017","Early departure","False"
"335","217953355","3/15/2017","Early departure","False"
"336","207052606","4/6/2017","Early departure","False"
"337","220499545","3/13/2017","Early departure","False"
"338","220962914","3/13/2017","Early departure","False"
"339","216631093","3/13/2017","Early departure","False"
"340","220389456","3/13/2017","Early departure","False"
"342","223198193","3/23/2017","Early departure","False"
"343","221142714","4/6/2017","Early departure","False"
"344","226672145","4/6/2017","Early departure","False"
"345","215890245","4/6/2017","Early departure","False"
"346","216487819","4/6/2017","Early departure","False"
"347","235383247","4/6/2017","Early departure","False"
"348","216453183","4/6/2017","Early departure","False"
"349","223274853","4/6/2017","Early departure","False"
"350","224819219","4/6/2017","Early departure","False"
"351","236959094","3/13/2017","Early departure","False"
"352","220962930","4/6/2017","Early departure","False"
"353","216453423","4/6/2017","Early departure","False"
"354","216885871","3/13/2017","Early departure","False"
"355","223983198","3/15/2017","Early departure","False"
"357","236052197","4/6/2017","Early departure","False"
"358","220368674","4/6/2017","Early departure","False"
"359","223339714","3/15/2017","Early departure","False"
"360","218545978","3/13/2017","Early departure","False"
"361","216102640","3/15/2017","Early departure","False"
"363","237002209","3/15/2017","Early departure","False"
"364","216759860","3/15/2017","Early departure","False"
"366","214888349","3/15/2017","Early departure","False"
"367","224819219","3/23/2017","Early departure","False"
"368","215738816","3/23/2017","Early departure","False"
"369","220982136","3/23/2017","Early departure","False"
"370","222274300","3/23/2017","Early departure","False"
"371","223323957","3/23/2017","Early departure","False"
"372","222467359","3/23/2017","Early departure","False"
"374","223156704","3/23/2017","Early departure","False"
"375","216766659","3/23/2017","Early departure","False"
"376","215675604","3/23/2017","Early departure","False"
"377","213777147","3/13/2017","Early departure","False"
"378","216440479","3/13/2017","Early departure","False"
"379","237134309","3/13/2017","Early departure","False"
"380","227688280","3/13/2017","Early departure","False"
"381","231764408","3/13/2017","Early departure","False"
"382","222598781","3/13/2017","Early departure","False"
"383","223108622","3/13/2017","Early departure","False"
"384","223206558","3/13/2017","Early departure","False"
"385","219935822","3/13/2017","Early departure","False"
"386","232531681","3/13/2017","Early departure","False"
"387","275281558","3/13/2017","Early departure","False"
"388","226884740","3/13/2017","Early departure","False"
"389","216486993","3/13/2017","Early departure","False"
"390","214492027","3/23/2017","Early departure","False"
"391","216273300","3/15/2017","Early departure","False"
"392","239651193","3/13/2017","Early departure","False"
"393","214712432","3/15/2017","Early departure","False"
"394","215238999","3/15/2017","Early departure","False"
"396","216486993","3/15/2017","Early departure","False"
"397","232403402","3/15/2017","Early departure","False"
"398","216453423","3/13/2017","Early departure","False"
"399","220214647","3/23/2017","Early departure","False"
"400","237002209","3/23/2017","Early departure","False"
"401","242942639","3/23/2017","Early departure","False"
"402","226777548","3/23/2017","Early departure","False"
"403","217197920","3/13/2017","Early departure","False"
"404","220288385","3/23/2017","Early departure","False"
"405","219995776","3/13/2017","Early departure","False"
"406","217197698","3/13/2017","Early departure","False"
"407","220102644","3/13/2017","Early departure","False"
"408","222247652","3/13/2017","Early departure","False"
"409","220370043","3/13/2017","Early departure","False"
"410","220372304","3/13/2017","Early departure","False"
"411","215455122","3/13/2017","Early departure","False"
"412","223269705","3/13/2017","Early departure","False"
"413","223323957","3/13/2017","Early departure","False"
"414","221181480","3/13/2017","Early departure","False"
"415","222537607","3/13/2017","Early departure","False"
"416","219936788","3/13/2017","Early departure","False"
"417","221373046","3/13/2017","Early departure","False"
"418","216215483","4/6/2017","Early departure","False"
"419","236966107","4/6/2017","Early departure","False"
"420","221536113","3/13/2017","Early departure","False"
"421","207052606","3/13/2017","Early departure","False"
"422","220012579","4/6/2017","Early departure","False"
"423","209886068","4/6/2017","Early departure","False"
"424","220317283","4/6/2017","Early departure","False"
"425","214508384","4/6/2017","Early departure","False"
"426","220328215","4/6/2017","Early departure","False"
"427","227688280","4/6/2017","Early departure","False"
"428","220288385","4/6/2017","Early departure","False"
"429","221013758","4/6/2017","Early departure","False"
"430","221214497","4/6/2017","Early departure","False"
"431","218545978","3/15/2017","Early departure","False"
"432","220879977","3/13/2017","Early departure","False"
"433","216487819","3/13/2017","Early departure","False"
"434","216116616","3/13/2017","Early departure","False"
"435","216487223","3/13/2017","Early departure","False"
"436","223274853","3/13/2017","Early departure","False"
"437","218924942","3/13/2017","Early departure","False"
"438","215540311","3/13/2017","Early departure","False"
"439","215453226","3/15/2017","Early departure","False"
"440","239651193","3/15/2017","Early departure","False"
"441","212804280","3/23/2017","Early departure","False"
"442","220370043","3/23/2017","Early departure","False"
"443","220703003","3/23/2017","Early departure","False"
"444","215732025","4/6/2017","Early departure","False"
"445","220135701","4/6/2017","Early departure","False"
"446","216403600","4/6/2017","Early departure","False"
"447","240191627","4/6/2017","Early departure","False"
"448","216490482","4/6/2017","Early departure","False"
"449","217315563","4/6/2017","Early departure","False"
"450","240758177","3/23/2017","Early departure","False"
"451","218688414","3/23/2017","Early departure","False"
"452","226672012","4/6/2017","Early departure","False"
"453","218621787","3/15/2017","Early departure","False"
"454","223156704","3/15/2017","Early departure","False"
"455","220368674","3/15/2017","Early departure","False"
"456","216095224","3/15/2017","Early departure","False"
"457","226672145","3/15/2017","Early departure","False"
"458","220214738","3/15/2017","Early departure","False"
"459","220162432","3/15/2017","Early departure","False"
"460","220301287","3/15/2017","Early departure","False"
"462","234897031","3/15/2017","Early departure","False"
"463","219714201","3/15/2017","Early departure","False"
"464","223331547","3/15/2017","Early departure","False"
"465","219040045","3/15/2017","Early departure","False"
"466","224358028","3/15/2017","Early departure","False"
"467","224819219","3/15/2017","Early departure","False"
"468","223444464","3/15/2017","Early departure","False"
"469","223198193","4/6/2017","Early departure","False"
"470","221163843","3/15/2017","Early departure","False"
"473","236959060","4/6/2017","Early departure","False"
"474","223444464","4/6/2017","Early departure","False"
"475","233775485","3/15/2017","Early departure","False"
"476","234681138","3/15/2017","Early departure","False"
"477","218601979","3/13/2017","Early departure","False"
"478","218688414","4/6/2017","Early departure","False"
"479","223302100","3/23/2017","Early departure","False"
"481","219759081","3/23/2017","Early departure","False"
"482","216453423","3/23/2017","Early departure","False"
"483","220117584","3/23/2017","Early departure","False"
"484","216487819","3/23/2017","Early departure","False"
"485","239651193","3/23/2017","Early departure","False"
"486","220301287","3/23/2017","Early departure","False"
"487","220499545","3/23/2017","Early departure","False"
"488","222274300","3/13/2017","Early departure","False"
"489","216328336","3/13/2017","Early departure","False"
"490","217865765","3/13/2017","Early departure","False"
"491","219759081","3/13/2017","Early departure","False"
"492","216901348","3/13/2017","Early departure","False"
"493","236741534","3/13/2017","Early departure","False"
"495","216766758","3/15/2017","Early departure","False"
"496","220879977","3/15/2017","Early departure","False"
"498","206591950","4/6/2017","Early departure","False"
"499","216116616","4/6/2017","Early departure","False"
"502","216440479","4/6/2017","Early departure","False"
"503","234681138","4/6/2017","Early departure","False"
"504","215453226","4/6/2017","Early departure","False"
"505","239651193","4/6/2017","Early departure","False"
"506","223339714","4/6/2017","Early departure","False"
"507","222656407","4/6/2017","Early departure","False"
"508","216144675","4/6/2017","Early departure","False"
"509","219293461","3/15/2017","Early departure","False"
"510","219293461","4/6/2017","Early departure","False"
"511","215890245","3/15/2017","Early departure","False"
"512","225161025","4/6/2017","Early departure","False"
"513","217327329","3/23/2017","Early departure","False"
"514","216273300","4/6/2017","Early departure","False"
"516","207052606","3/15/2017","Early departure","False"
"517","221855265","4/6/2017","Early departure","False"
"518","218512499","3/15/2017","Early departure","False"
"519","220435614","4/6/2017","Early departure","False"
"520","220306765","4/6/2017","Early departure","False"
"521","215453226","3/23/2017","Early departure","False"
"522","236052197","3/23/2017","Early departure","False"
"523","234147247","3/23/2017","Early departure","False"
"524","236959094","3/23/2017","Early departure","False"
"525","216215483","3/23/2017","Early departure","False"
"526","221381601","3/23/2017","Early departure","False"
"527","219567153","3/23/2017","Early departure","False"
"528","236958724","3/23/2017","Early departure","False"
"529","218924942","3/23/2017","Early departure","False"
"530","220202287","3/23/2017","Early departure","False"
"531","222892978","3/13/2017","Early departure","False"
"532","221013717","3/13/2017","Early departure","False"
"533","218012326","3/15/2017","Early departure","False"
"534","223357377","3/15/2017","Early departure","False"
"535","223554148","3/15/2017","Early departure","False"
"536","222552374","3/15/2017","Early departure","False"
"538","216766659","3/13/2017","Early departure","False"
"539","215675604","3/13/2017","Early departure","False"
"540","237002209","3/13/2017","Early departure","False"
"541","215238999","3/13/2017","Early departure","False"
"542","220814677","3/13/2017","Early departure","False"
"543","222642464","3/13/2017","Early departure","False"
"544","214788507","3/15/2017","Early departure","False"
"545","216453423","3/15/2017","Early departure","False"
"546","214492027","3/15/2017","Early departure","False"
"547","218607315","3/15/2017","Early departure","False"
"548","208659789","3/15/2017","Early departure","False"
"549","219581998","3/15/2017","Early departure","False"
"550","224358028","3/23/2017","Early departure","False"
"552","215238999","3/23/2017","Early departure","False"
"553","216144675","3/23/2017","Early departure","False"
"554","220703003","4/6/2017","Early departure","False"
"555","214926875","3/15/2017","Early departure","False"
"556","226857217","4/6/2017","Early departure","False"
"558","221373053","4/6/2017","Early departure","False"
"559","219935822","4/6/2017","Early departure","False"
"560","219759081","4/6/2017","Early departure","False"
"561","218924942","4/6/2017","Early departure","False"
"562","222028235","4/6/2017","Early departure","False"
"563","220149744","3/13/2017","Early departure","False"
"564","213403314","3/13/2017","Early departure","False"
"565","219592011","3/13/2017","Early departure","False"
"566","221273410","3/13/2017","Early departure","False"
"567","220214738","3/13/2017","Early departure","False"
"568","216046821","3/13/2017","Early departure","False"
"571","220368674","3/13/2017","Early departure","False"
"572","235383247","3/13/2017","Early departure","False"
"573","224458307","4/6/2017","Early departure","False"
"574","240438788","3/15/2017","Early departure","False"
"575","226879203","3/15/2017","Early departure","False"
"576","217865765","3/15/2017","Early departure","False"
"577","206591950","3/23/2017","Early departure","False"
"578","216759860","3/23/2017","Early departure","False"
"579","220372304","3/23/2017","Early departure","False"
"580","217197920","3/23/2017","Early departure","False"
"582","218065035","3/23/2017","Early departure","False"
"585","209245166","4/6/2017","Early departure","False"
"588","223371634","3/15/2017","Early departure","False"
"589","220135701","3/15/2017","Early departure","False"
"590","233561125","3/15/2017","Early departure","False"
"591","223233677","3/15/2017","Early departure","False"
"592","222594566","3/15/2017","Early departure","False"
"594","220472872","3/15/2017","Early departure","False"
"595","218634418","4/6/2017","Early departure","False"
"596","216901678","4/6/2017","Early departure","False"
"597","212713291","3/13/2017","Early departure","False"
"599","221536113","3/23/2017","Early departure","False"
"600","220274336","3/23/2017","Early departure","False"
"601","220257570","3/23/2017","Early departure","False"
"602","223131418","3/13/2017","Early departure","False"
"603","222822959","3/15/2017","Early departure","False"
"604","217531037","3/15/2017","Early departure","False"
"605","222892978","3/23/2017","Early departure","False"
"606","209076322","3/23/2017","Early departure","False"
"607","220162432","3/23/2017","Early departure","False"
"608","221125842","3/23/2017","Early departure","False"
"609","226728848","3/23/2017","Early departure","False"
"610","217102995","3/23/2017","Early departure","False"
"611","237002217","3/23/2017","Early departure","False"
"612","221218332","3/23/2017","Early departure","False"
"613","226879203","3/23/2017","Early departure","False"
"614","216885871","3/23/2017","Early departure","False"
"615","216563965","3/23/2017","Early departure","False"
"616","221373079","3/23/2017","Early departure","False"
"617","234147247","3/15/2017","Early departure","False"
"618","236052197","3/15/2017","Early departure","False"
"619","220117584","3/13/2017","Early departure","False"
"620","216490482","3/13/2017","Early departure","False"
"621","220288385","3/15/2017","Early departure","False"
"622","226723435","3/13/2017","Early departure","False"
"623","220257570","3/15/2017","Early departure","False"
"624","220162838","3/15/2017","Early departure","False"
"626","215770017","3/13/2017","Early departure","False"
"627","217315563","3/13/2017","Early departure","False"
"628","236969077","3/13/2017","Early departure","False"
"630","215016338","3/13/2017","Early departure","False"
"631","226728848","3/13/2017","Early departure","False"
"632","216102640","3/13/2017","Early departure","False"
"634","209245166","3/13/2017","Early departure","False"
"635","216863860","3/13/2017","Early departure","False"
"639","217327329","4/6/2017","Early departure","False"
"640","218509479","3/15/2017","Early departure","False"
"641","226879203","4/6/2017","Early departure","False"
"643","215238999","4/6/2017","Early departure","False"
"644","221218332","4/6/2017","Early departure","False"
"645","216356352","4/6/2017","Early departure","False"
"646","216486993","4/6/2017","Early departure","False"
"647","215009176","4/6/2017","Early departure","False"
"648","226728848","4/6/2017","Early departure","False"
"649","217060938","4/6/2017","Early departure","False"
"650","216766659","4/6/2017","Early departure","False"
"651","242036549","4/6/2017","Early departure","False"
"652","215675604","4/6/2017","Early departure","False"
"653","232981423","4/6/2017","Early departure","False"
"654","217060938","3/15/2017","Early departure","False"
"655","222274300","4/6/2017","Early departure","False"
"656","217315563","3/23/2017","Early departure","False"
"657","215170036","3/15/2017","Early departure","False"
"658","221038375","3/15/2017","Early departure","False"
"659","221013758","3/15/2017","Early departure","False"
"660","242942639","3/15/2017","Early departure","False"
"661","218601979","3/15/2017","Early departure","False"
"662","226730190","3/15/2017","Early departure","False"
"663","226672145","3/23/2017","Early departure","False"
"664","216901348","3/23/2017","Early departure","False"
"665","232702704","4/6/2017","Early departure","False"
"666","215770017","4/6/2017","Early departure","False"
"667","216360487","3/23/2017","Early departure","False"
"669","238069728","4/6/2017","Early departure","False"
"670","216487223","4/6/2017","Early departure","False"
"671","215219718","4/6/2017","Early departure","False"
"672","217008168","3/23/2017","Early departure","False"
"673","219935822","3/23/2017","Early departure","False"
"674","215455122","4/6/2017","Early departure","False"
"675","216631093","4/6/2017","Early departure","False"
"676","234147247","4/6/2017","Early departure","False"
"677","237002217","4/6/2017","Early departure","False"
"678","220026173","4/6/2017","Early departure","False"
"679","215970310","4/6/2017","Early departure","False"
"680","223323957","4/6/2017","Early departure","False"
"681","220274336","3/13/2017","Early departure","False"
"682","236959060","3/13/2017","Early departure","False"
"683","213686009","3/13/2017","Early departure","False"
"684","220301287","3/13/2017","Early departure","False"
"685","236958724","3/13/2017","Early departure","False"
"686","238069728","3/13/2017","Early departure","False"
"687","226672145","3/13/2017","Early departure","False"
"688","221381601","3/13/2017","Early departure","False"
"689","220288385","3/13/2017","Early departure","False"
"690","221214497","3/13/2017","Early departure","False"
"691","220346779","3/13/2017","Early departure","False"
"692","218512499","4/6/2017","Early departure","False"
"693","223269705","4/6/2017","Early departure","False"
"694","215170036","4/6/2017","Early departure","False"
"696","219590833","3/23/2017","Early departure","False"
"699","217182989","3/23/2017","Early departure","False"
"700","215016338","3/23/2017","Early departure","False"
