ID,CardSourceID,CardHolderID,DateIn,ReportField1,ReportField2,DateOut,HoursWorked
5404,73,236959094,NULL,,,3/23/2017 15:44,0
5405,73,234147247,NULL,,,3/23/2017 15:44,0
5406,73,236052197,NULL,,,3/23/2017 15:44,0
5407,73,215453226,NULL,,,3/23/2017 15:45,0
5408,73,220202287,NULL,,,3/23/2017 15:45,0
5409,73,218924942,NULL,,,3/23/2017 15:45,0
5410,73,223323957,NULL,,,3/23/2017 15:48,0
5411,73,222467359,NULL,,,3/23/2017 15:48,0
5412,73,218509479,NULL,,,3/23/2017 15:48,0
5413,73,223156704,NULL,,,3/23/2017 15:49,0
5414,73,224819219,NULL,,,3/23/2017 15:53,0
5415,73,215738816,NULL,,,3/23/2017 15:55,0
5416,73,220982136,NULL,,,3/23/2017 15:55,0
5417,73,222274300,NULL,,,3/23/2017 15:56,0
5418,73,216766659,NULL,,,3/23/2017 15:57,0
5419,73,215675604,NULL,,,3/23/2017 15:57,0
5420,73,216486993,NULL,,,3/23/2017 15:57,0
5421,73,217198100,NULL,,,3/23/2017 15:57,0
5422,73,223206558,NULL,,,3/23/2017 15:57,0
5423,73,221251531,NULL,,,3/23/2017 15:57,0
5424,73,209076322,NULL,,,3/23/2017 15:58,0
5425,73,222892978,NULL,,,3/23/2017 15:58,0
5426,73,213145568,NULL,,,3/23/2017 15:58,0
5427,73,231764408,NULL,,,3/23/2017 15:58,0
5428,73,214492027,NULL,,,3/23/2017 16:03,0
6962,73,236966107,NULL,,,4/6/2017 15:39,0
6963,73,218065035,NULL,,,4/6/2017 15:40,0
6964,73,207052606,NULL,,,4/6/2017 15:40,0
6965,73,236969077,NULL,,,4/6/2017 15:40,0
6966,73,218512499,NULL,,,4/6/2017 15:40,0
6967,73,215970310,NULL,,,4/6/2017 15:41,0
6968,73,216901678,NULL,,,4/6/2017 15:41,0
6969,73,218634418,NULL,,,4/6/2017 15:41,0
6970,73,225161025,NULL,,,4/6/2017 15:41,0
6971,73,216273300,NULL,,,4/6/2017 15:41,0
6972,73,216144675,NULL,,,4/6/2017 15:41,0
6973,73,219293461,NULL,,,4/6/2017 15:41,0
6974,73,206591950,NULL,,,4/6/2017 15:41,0
6975,73,216440479,NULL,,,4/6/2017 15:42,0
6976,73,220346779,NULL,,,4/6/2017 15:42,0
6977,73,218545978,NULL,,,4/6/2017 15:42,0
6978,73,220435614,NULL,,,4/6/2017 15:42,0
6979,73,220306765,NULL,,,4/6/2017 15:42,0
6980,73,236959060,NULL,,,4/6/2017 15:42,0
6981,73,219759081,NULL,,,4/6/2017 15:42,0
6982,73,219935822,NULL,,,4/6/2017 15:42,0
6983,73,221373053,NULL,,,4/6/2017 15:42,0
6984,73,220126635,NULL,,,4/6/2017 15:43,0
6985,73,226857217,NULL,,,4/6/2017 15:43,0
6986,73,220317283,NULL,,,4/6/2017 15:43,0
6987,73,220703003,NULL,,,4/6/2017 15:43,0
6988,73,220368674,NULL,,,4/6/2017 15:43,0
6989,73,236052197,NULL,,,4/6/2017 15:43,0
6990,73,234147247,NULL,,,4/6/2017 15:43,0
6991,73,237002217,NULL,,,4/6/2017 15:44,0
6992,73,220026173,NULL,,,4/6/2017 15:44,0
6993,73,223323957,NULL,,,4/6/2017 15:44,0
6994,73,222467359,NULL,,,4/6/2017 15:44,0
6995,73,224458307,NULL,,,4/6/2017 15:44,0
6996,73,218924942,NULL,,,4/6/2017 15:44,0
6997,73,216631093,NULL,,,4/6/2017 15:44,0
6998,73,220372304,NULL,,,4/6/2017 15:44,0
6999,73,224358028,NULL,,,4/6/2017 15:44,0
7000,73,214508384,NULL,,,4/6/2017 15:45,0
7001,73,223198193,NULL,,,4/6/2017 15:45,0
7002,73,227688280,NULL,,,4/6/2017 15:45,0
7003,73,220328215,NULL,,,4/6/2017 15:45,0
7004,73,221013758,NULL,,,4/6/2017 15:45,0
7005,73,220288385,NULL,,,4/6/2017 15:45,0
7006,73,221855265,NULL,,,4/6/2017 15:46,0
7007,73,221214497,NULL,,,4/6/2017 15:46,0
7008,73,209886068,NULL,,,4/6/2017 15:46,0
7009,73,220012579,NULL,,,4/6/2017 15:46,0
7010,73,216538280,NULL,,,4/6/2017 15:46,0
7011,73,214842387,NULL,,,4/6/2017 15:46,0
7012,73,220102644,NULL,,,4/6/2017 15:46,0
7013,73,217102995,NULL,,,4/6/2017 15:46,0
7014,73,220181978,NULL,,,4/6/2017 15:46,0
7015,73,223241829,NULL,,,4/6/2017 15:47,0
7016,73,218116036,NULL,,,4/6/2017 15:47,0
7017,73,216046821,NULL,,,4/6/2017 15:47,0
7018,73,216242248,NULL,,,4/6/2017 15:47,0
7019,73,218923126,NULL,,,4/6/2017 15:48,0
7020,73,217327329,NULL,,,4/6/2017 15:48,0
7021,73,217197920,NULL,,,4/6/2017 15:49,0
7022,73,217197938,NULL,,,4/6/2017 15:49,0
7023,73,217197938,NULL,,,4/6/2017 15:49,0
7024,73,215238999,NULL,,,4/6/2017 15:49,0
7025,73,217197920,NULL,,,4/6/2017 15:49,0
7026,73,226879203,NULL,,,4/6/2017 15:49,0
7027,73,226728848,NULL,,,4/6/2017 15:50,0
7028,73,216356352,NULL,,,4/6/2017 15:50,0
7029,73,221218332,NULL,,,4/6/2017 15:50,0
7030,73,216116616,NULL,,,4/6/2017 15:50,0
7031,73,220126635,NULL,,,4/6/2017 15:50,0
7032,73,222467359,NULL,,,4/6/2017 15:50,0
7033,73,215883398,NULL,,,4/6/2017 15:51,0
7034,73,234681138,NULL,,,4/6/2017 15:51,0
7035,73,215453226,NULL,,,4/6/2017 15:51,0
7036,73,239651193,NULL,,,4/6/2017 15:52,0
7037,73,223339714,NULL,,,4/6/2017 15:52,0
7038,73,222656407,NULL,,,4/6/2017 15:53,0
7039,73,219995776,NULL,,,4/6/2017 15:53,0
7040,73,216453183,NULL,,,4/6/2017 15:53,0
7041,73,235383247,NULL,,,4/6/2017 15:53,0
7042,73,224819219,NULL,,,4/6/2017 15:53,0
7043,73,223274853,NULL,,,4/6/2017 15:53,0
7044,73,226672145,NULL,,,4/6/2017 15:54,0
7045,73,221142714,NULL,,,4/6/2017 15:54,0
7046,73,216487819,NULL,,,4/6/2017 15:56,0
7047,73,215890245,NULL,,,4/6/2017 15:57,0
7048,73,216453423,NULL,,,4/6/2017 15:58,0
7049,73,220962930,NULL,,,4/6/2017 15:59,0
7050,73,217060938,NULL,,,4/6/2017 16:01,0
7051,73,216766659,NULL,,,4/6/2017 16:01,0
7052,73,216486993,NULL,,,4/6/2017 16:01,0
7053,73,215009176,NULL,,,4/6/2017 16:01,0
7054,73,232981423,NULL,,,4/6/2017 16:01,0
7055,73,222274300,NULL,,,4/6/2017 16:01,0
7056,73,242036549,NULL,,,4/6/2017 16:02,0
7057,73,215675604,NULL,,,4/6/2017 16:02,0
7058,73,223269705,NULL,,,4/6/2017 16:02,0
7059,73,215170036,NULL,,,4/6/2017 16:02,0
7060,73,214926875,NULL,,,4/6/2017 16:02,0
7061,73,215738816,NULL,,,4/6/2017 16:03,0
7062,73,209245166,NULL,,,4/6/2017 16:03,0
7063,73,220982136,NULL,,,4/6/2017 16:03,0
7064,73,220982136,NULL,,,4/6/2017 16:04,0
7065,73,223444464,NULL,,,4/6/2017 16:04,0
7066,73,215016338,NULL,,,4/6/2017 16:48,0
7067,73,212915938,NULL,,,4/6/2017 16:48,0
7068,73,226672012,NULL,,,4/6/2017 16:48,0
7069,73,216215483,NULL,,,4/6/2017 16:48,0
7070,73,216490482,NULL,,,4/6/2017 16:48,0
7071,73,217315563,NULL,,,4/6/2017 16:49,0
7072,73,232702704,NULL,,,4/6/2017 16:49,0
7073,73,215770017,NULL,,,4/6/2017 16:49,0
7074,73,215732025,NULL,,,4/6/2017 16:49,0
7075,73,220135701,NULL,,,4/6/2017 16:49,0
7076,73,216403600,NULL,,,4/6/2017 16:49,0
7077,73,240191627,NULL,,,4/6/2017 16:49,0
4081,1080,218696326,3/9/2017 10:05,,,NULL,0
4081,1080,218696326,3/9/2017 10:05,,,NULL,0
4082,1080,218696326,3/9/2017 13:11,,,NULL,0
4082,1080,218696326,3/9/2017 13:11,,,NULL,0
4083,1080,218696326,3/10/2017 15:18,,,3/13/2017 12:36,69.3
4083,1080,218696326,3/10/2017 15:18,,,3/13/2017 12:36,69.3
4909,1080,223269705,3/22/2017 7:44,,,3/22/2017 10:46,3.033
4909,1080,223269705,3/22/2017 7:44,,,3/22/2017 10:46,3.033
4910,1080,222657470,3/22/2017 7:53,,,3/22/2017 10:45,2.867
4910,1080,222657470,3/22/2017 7:53,,,3/22/2017 10:45,2.867
4911,1080,275281558,3/22/2017 7:56,,,3/22/2017 10:39,2.717
4911,1080,275281558,3/22/2017 7:56,,,3/22/2017 10:39,2.717
4912,1080,237164439,3/22/2017 8:04,,,3/22/2017 10:41,2.617
4912,1080,237164439,3/22/2017 8:04,,,3/22/2017 10:41,2.617
4913,1080,218601979,3/22/2017 8:05,,,3/22/2017 10:42,2.617
4913,1080,218601979,3/22/2017 8:05,,,3/22/2017 10:42,2.617
4914,1080,218595841,3/22/2017 8:06,,,3/22/2017 10:41,2.583
4914,1080,218595841,3/22/2017 8:06,,,3/22/2017 10:41,2.583
4915,1080,240758177,3/22/2017 8:06,,,3/22/2017 12:09,4.05
4915,1080,240758177,3/22/2017 8:06,,,3/22/2017 12:09,4.05
4916,1080,226734689,3/22/2017 8:07,,,3/22/2017 10:44,2.617
4916,1080,226734689,3/22/2017 8:07,,,3/22/2017 10:44,2.617
4917,1080,217182989,3/22/2017 8:07,,,3/22/2017 12:12,4.083
4917,1080,217182989,3/22/2017 8:07,,,3/22/2017 12:12,4.083
4918,1080,215732025,3/22/2017 8:09,,,3/22/2017 12:18,4.15
4918,1080,215732025,3/22/2017 8:09,,,3/22/2017 12:18,4.15
5305,1080,216360487,3/23/2017 13:49,,,NULL,0
5305,1080,216360487,3/23/2017 13:49,,,NULL,0
5306,1080,216538280,3/23/2017 13:49,,,3/24/2017 13:53,24.067
5306,1080,216538280,3/23/2017 13:49,,,3/24/2017 13:53,24.067
5307,1080,219293461,3/23/2017 13:50,,,3/27/2017 13:42,95.867
5307,1080,219293461,3/23/2017 13:50,,,3/27/2017 13:42,95.867
5308,1080,217182989,3/23/2017 13:50,,,NULL,0
5308,1080,217182989,3/23/2017 13:50,,,NULL,0
5309,1080,206591950,3/23/2017 13:51,,,3/24/2017 14:02,24.183
5309,1080,206591950,3/23/2017 13:51,,,3/24/2017 14:02,24.183
5310,1080,214242224,3/23/2017 13:51,,,3/24/2017 13:21,23.5
5310,1080,214242224,3/23/2017 13:51,,,3/24/2017 13:21,23.5
5311,1080,218607315,3/23/2017 13:51,,,3/24/2017 14:00,24.15
5311,1080,218607315,3/23/2017 13:51,,,3/24/2017 14:00,24.15
5312,1080,219759081,3/23/2017 13:51,,,3/29/2017 13:26,143.583
5312,1080,219759081,3/23/2017 13:51,,,3/29/2017 13:26,143.583
5313,1080,225161025,3/23/2017 13:52,,,3/24/2017 13:55,24.05
5313,1080,225161025,3/23/2017 13:52,,,3/24/2017 13:55,24.05
5314,1080,214481558,3/23/2017 13:54,,,3/24/2017 14:03,24.15
5314,1080,214481558,3/23/2017 13:54,,,3/24/2017 14:03,24.15
5315,1080,216356352,3/23/2017 13:54,,,3/27/2017 13:52,95.967
5315,1080,216356352,3/23/2017 13:54,,,3/27/2017 13:52,95.967
5316,1080,232403402,3/23/2017 13:54,,,3/27/2017 13:52,95.967
5316,1080,232403402,3/23/2017 13:54,,,3/27/2017 13:52,95.967
5317,1080,216766758,3/23/2017 13:54,,,3/24/2017 14:02,24.133
5317,1080,216766758,3/23/2017 13:54,,,3/24/2017 14:02,24.133
5318,1080,217197847,3/23/2017 13:55,,,NULL,0
5318,1080,217197847,3/23/2017 13:55,,,NULL,0
5319,1080,217060938,3/23/2017 13:55,,,3/27/2017 13:49,95.9
5319,1080,217060938,3/23/2017 13:55,,,3/27/2017 13:49,95.9
5320,1080,214313231,3/23/2017 13:56,,,3/28/2017 13:44,119.8
5320,1080,214313231,3/23/2017 13:56,,,3/28/2017 13:44,119.8
5321,1080,223164799,3/23/2017 13:56,,,3/24/2017 13:19,23.383
5321,1080,223164799,3/23/2017 13:56,,,3/24/2017 13:19,23.383
5322,1080,216486993,3/23/2017 13:56,,,NULL,0
5322,1080,216486993,3/23/2017 13:56,,,NULL,0
5323,1080,214788507,3/23/2017 13:57,,,NULL,0
5323,1080,214788507,3/23/2017 13:57,,,NULL,0
5324,1080,214842387,3/23/2017 13:57,,,3/27/2017 13:46,95.817
5324,1080,214842387,3/23/2017 13:57,,,3/27/2017 13:46,95.817
5325,1080,216453423,3/23/2017 13:58,,,3/24/2017 14:00,24.033
5325,1080,216453423,3/23/2017 13:58,,,3/24/2017 14:00,24.033
5326,1080,209245166,3/23/2017 13:58,,,3/29/2017 13:13,143.25
5326,1080,209245166,3/23/2017 13:58,,,3/29/2017 13:13,143.25
5327,1080,215970310,3/23/2017 13:58,,,3/27/2017 13:51,95.883
5327,1080,215970310,3/23/2017 13:58,,,3/27/2017 13:51,95.883
5328,1080,214888349,3/23/2017 13:58,,,3/24/2017 13:53,23.917
5328,1080,214888349,3/23/2017 13:58,,,3/24/2017 13:53,23.917
5329,1080,221253883,3/23/2017 13:59,,,3/27/2017 13:46,95.783
5329,1080,221253883,3/23/2017 13:59,,,3/27/2017 13:46,95.783
5330,1080,215238999,3/23/2017 13:59,,,3/27/2017 13:49,95.833
5330,1080,215238999,3/23/2017 13:59,,,3/27/2017 13:49,95.833
5331,1080,215170036,3/23/2017 13:59,,,3/24/2017 13:57,23.967
5331,1080,215170036,3/23/2017 13:59,,,3/24/2017 13:57,23.967
5332,1080,240758177,3/23/2017 13:59,,,3/24/2017 13:16,23.283
5332,1080,240758177,3/23/2017 13:59,,,3/24/2017 13:16,23.283
5333,1080,205438062,3/23/2017 14:00,,,3/27/2017 13:43,95.717
5333,1080,205438062,3/23/2017 14:00,,,3/27/2017 13:43,95.717
5334,1080,237002233,3/23/2017 14:00,,,3/24/2017 14:03,24.05
5334,1080,237002233,3/23/2017 14:00,,,3/24/2017 14:03,24.05
5335,1080,216215483,3/23/2017 14:00,,,3/27/2017 13:51,95.85
5335,1080,216215483,3/23/2017 14:00,,,3/27/2017 13:51,95.85
5336,1080,219936788,3/23/2017 14:00,,,3/27/2017 12:42,94.7
5336,1080,219936788,3/23/2017 14:00,,,3/27/2017 12:42,94.7
5337,1080,220377972,3/23/2017 14:11,,,3/24/2017 11:45,21.567
5337,1080,220377972,3/23/2017 14:11,,,3/24/2017 11:45,21.567
5338,1080,212915938,3/23/2017 14:12,,,3/24/2017 12:24,22.2
5338,1080,212915938,3/23/2017 14:12,,,3/24/2017 12:24,22.2
5339,1080,220162838,3/23/2017 14:12,,,NULL,0
5339,1080,220162838,3/23/2017 14:12,,,NULL,0
5340,1080,220257570,3/23/2017 14:13,,,3/24/2017 12:22,22.15
5340,1080,220257570,3/23/2017 14:13,,,3/24/2017 12:22,22.15
5341,1080,217197706,3/23/2017 14:13,,,NULL,0
5341,1080,217197706,3/23/2017 14:13,,,NULL,0
5342,1080,218595841,3/23/2017 14:13,,,3/24/2017 11:19,21.1
5342,1080,218595841,3/23/2017 14:13,,,3/24/2017 11:19,21.1
5343,1080,226879203,3/23/2017 14:13,,,3/24/2017 11:21,21.133
5343,1080,226879203,3/23/2017 14:13,,,3/24/2017 11:21,21.133
5344,1080,217182989,3/23/2017 14:14,,,3/24/2017 13:55,23.683
5344,1080,217182989,3/23/2017 14:14,,,3/24/2017 13:55,23.683
5345,1080,218634418,3/23/2017 14:14,,,3/24/2017 13:58,23.733
5345,1080,218634418,3/23/2017 14:14,,,3/24/2017 13:58,23.733
5346,1080,215883398,3/23/2017 14:15,,,NULL,0
5346,1080,215883398,3/23/2017 14:15,,,NULL,0
5347,1080,216402826,3/23/2017 14:16,,,NULL,0
5347,1080,216402826,3/23/2017 14:16,,,NULL,0
5348,1080,223275090,3/23/2017 14:16,,,3/24/2017 11:57,21.683
5348,1080,223275090,3/23/2017 14:16,,,3/24/2017 11:57,21.683
5349,1080,220126635,3/23/2017 14:16,,,3/24/2017 12:48,22.533
5349,1080,220126635,3/23/2017 14:16,,,3/24/2017 12:48,22.533
5350,1080,216759860,3/23/2017 14:17,,,3/24/2017 13:22,23.083
5350,1080,216759860,3/23/2017 14:17,,,3/24/2017 13:22,23.083
5351,1080,216061812,3/23/2017 14:17,,,3/24/2017 12:48,22.517
5351,1080,216061812,3/23/2017 14:17,,,3/24/2017 12:48,22.517
5352,1080,227189917,3/23/2017 14:18,,,3/24/2017 11:43,21.417
5352,1080,227189917,3/23/2017 14:18,,,3/24/2017 11:43,21.417
5353,1080,234681138,3/23/2017 14:18,,,3/24/2017 11:59,21.683
5353,1080,234681138,3/23/2017 14:18,,,3/24/2017 11:59,21.683
5354,1080,216046821,3/23/2017 14:19,,,3/24/2017 12:49,22.5
5354,1080,216046821,3/23/2017 14:19,,,3/24/2017 12:49,22.5
5609,1080,223331547,3/24/2017 13:46,,,3/27/2017 12:53,71.117
5609,1080,223331547,3/24/2017 13:46,,,3/27/2017 12:53,71.117
5610,1080,226879203,3/24/2017 13:46,,,3/27/2017 12:53,71.117
5610,1080,226879203,3/24/2017 13:46,,,3/27/2017 12:53,71.117
5611,1080,275281558,3/24/2017 13:46,,,3/27/2017 11:25,69.65
5611,1080,275281558,3/24/2017 13:46,,,3/27/2017 11:25,69.65
5612,1080,223371634,3/24/2017 13:46,,,3/27/2017 12:41,70.917
5612,1080,223371634,3/24/2017 13:46,,,3/27/2017 12:41,70.917
5613,1080,222657470,3/24/2017 13:46,,,3/27/2017 11:20,69.567
5613,1080,222657470,3/24/2017 13:46,,,3/27/2017 11:20,69.567
5614,1080,214926875,3/24/2017 13:47,,,3/27/2017 13:23,71.6
5614,1080,214926875,3/24/2017 13:47,,,3/27/2017 13:23,71.6
5615,1080,223241829,3/24/2017 13:47,,,3/27/2017 12:53,71.1
5615,1080,223241829,3/24/2017 13:47,,,3/27/2017 12:53,71.1
5616,1080,218601979,3/24/2017 13:47,,,3/27/2017 11:22,69.583
5616,1080,218601979,3/24/2017 13:47,,,3/27/2017 11:22,69.583
5617,1080,214788507,3/24/2017 13:48,,,3/24/2017 14:02,0.233
5617,1080,214788507,3/24/2017 13:48,,,3/24/2017 14:02,0.233
5618,1080,222892978,3/24/2017 13:48,,,3/27/2017 11:25,69.617
5618,1080,222892978,3/24/2017 13:48,,,3/27/2017 11:25,69.617
5619,1080,218622330,3/24/2017 13:48,,,3/27/2017 12:54,71.1
5619,1080,218622330,3/24/2017 13:48,,,3/27/2017 12:54,71.1
5620,1080,221461676,3/24/2017 13:48,,,3/27/2017 13:22,71.567
5620,1080,221461676,3/24/2017 13:48,,,3/27/2017 13:22,71.567
5621,1080,226749372,3/24/2017 13:48,,,3/27/2017 12:43,70.917
5621,1080,226749372,3/24/2017 13:48,,,3/27/2017 12:43,70.917
5622,1080,240438788,3/24/2017 13:49,,,3/27/2017 13:04,71.25
5622,1080,240438788,3/24/2017 13:49,,,3/27/2017 13:04,71.25
5623,1080,216360487,3/24/2017 13:49,,,3/24/2017 13:54,0.083
5623,1080,216360487,3/24/2017 13:49,,,3/24/2017 13:54,0.083
5624,1080,216487447,3/24/2017 13:49,,,3/24/2017 13:57,0.133
5624,1080,216487447,3/24/2017 13:49,,,3/24/2017 13:57,0.133
5625,1080,215738816,3/24/2017 13:49,,,3/27/2017 11:24,69.583
5625,1080,215738816,3/24/2017 13:49,,,3/27/2017 11:24,69.583
5626,1080,234681138,3/24/2017 13:49,,,3/27/2017 13:02,71.217
5626,1080,234681138,3/24/2017 13:49,,,3/27/2017 13:02,71.217
5823,1080,226599850,3/27/2017 14:03,,,NULL,0
5823,1080,226599850,3/27/2017 14:03,,,NULL,0
5824,1080,222581233,3/27/2017 14:04,,,3/31/2017 11:29,93.417
5824,1080,222581233,3/27/2017 14:04,,,3/31/2017 11:29,93.417
5825,1080,223276627,3/27/2017 14:04,,,NULL,0
5825,1080,223276627,3/27/2017 14:04,,,NULL,0
5826,1080,218556140,3/27/2017 14:06,,,3/28/2017 13:06,23
5826,1080,218556140,3/27/2017 14:06,,,3/28/2017 13:06,23
5827,1080,226879203,3/27/2017 14:06,,,3/28/2017 13:04,22.967
5827,1080,226879203,3/27/2017 14:06,,,3/28/2017 13:04,22.967
5828,1080,214926875,3/27/2017 14:07,,,3/28/2017 13:42,23.583
5828,1080,214926875,3/27/2017 14:07,,,3/28/2017 13:42,23.583
5829,1080,222657470,3/27/2017 14:07,,,3/28/2017 13:07,23
5829,1080,222657470,3/27/2017 14:07,,,3/28/2017 13:07,23
5830,1080,223241829,3/27/2017 14:08,,,3/28/2017 13:04,22.933
5830,1080,223241829,3/27/2017 14:08,,,3/28/2017 13:04,22.933
5831,1080,220962930,3/27/2017 14:09,,,3/28/2017 13:20,23.183
5831,1080,220962930,3/27/2017 14:09,,,3/28/2017 13:20,23.183
5832,1080,220378293,3/27/2017 14:10,,,NULL,0
5832,1080,220378293,3/27/2017 14:10,,,NULL,0
5833,1080,220214738,3/27/2017 14:10,,,3/31/2017 12:49,94.65
5833,1080,220214738,3/27/2017 14:10,,,3/31/2017 12:49,94.65
5834,1080,223108622,3/27/2017 14:11,,,NULL,0
5834,1080,223108622,3/27/2017 14:11,,,NULL,0
5835,1080,220879977,3/27/2017 14:11,,,3/31/2017 12:55,94.733
5835,1080,220879977,3/27/2017 14:11,,,3/31/2017 12:55,94.733
5836,1080,215170036,3/28/2017 11:25,,,3/28/2017 13:49,2.4
5836,1080,215170036,3/28/2017 11:25,,,3/28/2017 13:49,2.4
5837,1080,216487447,3/28/2017 11:26,,,3/28/2017 13:46,2.333
5837,1080,216487447,3/28/2017 11:26,,,3/28/2017 13:46,2.333
5838,1080,221253883,3/28/2017 11:26,,,3/28/2017 13:48,2.367
5838,1080,221253883,3/28/2017 11:26,,,3/28/2017 13:48,2.367
5839,1080,215219718,3/28/2017 11:26,,,3/28/2017 12:44,1.3
5839,1080,215219718,3/28/2017 11:26,,,3/28/2017 12:44,1.3
5840,1080,223108622,3/28/2017 11:27,,,3/28/2017 12:44,1.283
5840,1080,223108622,3/28/2017 11:27,,,3/28/2017 12:44,1.283
5841,1080,221040280,3/28/2017 11:27,,,3/28/2017 13:09,1.7
5841,1080,221040280,3/28/2017 11:27,,,3/28/2017 13:09,1.7
5842,1080,220378293,3/28/2017 11:27,,,3/28/2017 12:38,1.183
5842,1080,220378293,3/28/2017 11:27,,,3/28/2017 12:38,1.183
5843,1080,216766758,3/28/2017 11:27,,,3/28/2017 13:45,2.3
5843,1080,216766758,3/28/2017 11:27,,,3/28/2017 13:45,2.3
5844,1080,223276627,3/28/2017 11:27,,,3/28/2017 13:07,1.667
5844,1080,223276627,3/28/2017 11:27,,,3/28/2017 13:07,1.667
5845,1080,216526913,3/28/2017 11:28,,,3/28/2017 13:26,1.967
5845,1080,216526913,3/28/2017 11:28,,,3/28/2017 13:26,1.967
5846,1080,212915938,3/28/2017 11:28,,,3/28/2017 12:39,1.183
5846,1080,212915938,3/28/2017 11:28,,,3/28/2017 12:39,1.183
5847,1080,220012637,3/28/2017 11:29,,,3/28/2017 13:15,1.767
5847,1080,220012637,3/28/2017 11:29,,,3/28/2017 13:15,1.767
5848,1080,226749372,3/28/2017 11:29,,,3/28/2017 12:38,1.15
5848,1080,226749372,3/28/2017 11:29,,,3/28/2017 12:38,1.15
5849,1080,209097179,3/28/2017 11:29,,,NULL,0
5849,1080,209097179,3/28/2017 11:29,,,NULL,0
5850,1080,216102640,3/28/2017 11:30,,,3/28/2017 13:28,1.967
5850,1080,216102640,3/28/2017 11:30,,,3/28/2017 13:28,1.967
5851,1080,223233677,3/28/2017 11:30,,,3/28/2017 13:24,1.9
5851,1080,223233677,3/28/2017 11:30,,,3/28/2017 13:24,1.9
5852,1080,220472872,3/28/2017 11:30,,,3/28/2017 13:21,1.85
5852,1080,220472872,3/28/2017 11:30,,,3/28/2017 13:21,1.85
5853,1080,215455122,3/28/2017 11:30,,,3/28/2017 13:20,1.833
5853,1080,215455122,3/28/2017 11:30,,,3/28/2017 13:20,1.833
5975,1080,226884740,3/29/2017 11:57,,,3/31/2017 11:12,47.25
5975,1080,226884740,3/29/2017 11:57,,,3/31/2017 11:12,47.25
5976,1080,223275090,3/29/2017 11:59,,,3/31/2017 11:37,47.633
5976,1080,223275090,3/29/2017 11:59,,,3/31/2017 11:37,47.633
5977,1080,226879203,3/29/2017 11:59,,,4/3/2017 11:26,119.45
5977,1080,226879203,3/29/2017 11:59,,,4/3/2017 11:26,119.45
5978,1080,222692477,3/29/2017 12:00,,,4/3/2017 11:42,119.7
5978,1080,222692477,3/29/2017 12:00,,,4/3/2017 11:42,119.7
5979,1080,226599850,3/29/2017 12:01,,,4/3/2017 11:24,119.383
5979,1080,226599850,3/29/2017 12:01,,,4/3/2017 11:24,119.383
5980,1080,220378293,3/29/2017 12:01,,,3/31/2017 12:16,48.25
5980,1080,220378293,3/29/2017 12:01,,,3/31/2017 12:16,48.25
5981,1080,240758177,3/29/2017 12:05,,,3/29/2017 12:45,0.667
5981,1080,240758177,3/29/2017 12:05,,,3/29/2017 12:45,0.667
5982,1080,216766758,3/29/2017 12:06,,,3/29/2017 13:20,1.233
5982,1080,216766758,3/29/2017 12:06,,,3/29/2017 13:20,1.233
5983,1080,214313231,3/29/2017 12:07,,,3/29/2017 13:14,1.117
5983,1080,214313231,3/29/2017 12:07,,,3/29/2017 13:14,1.117
5984,1080,220257570,3/29/2017 12:07,,,3/31/2017 12:39,48.533
5984,1080,220257570,3/29/2017 12:07,,,3/31/2017 12:39,48.533
5985,1080,218012326,3/29/2017 12:08,,,4/3/2017 11:25,119.283
5985,1080,218012326,3/29/2017 12:08,,,4/3/2017 11:25,119.283
5986,1080,216526913,3/29/2017 12:09,,,3/29/2017 13:15,1.1
5986,1080,216526913,3/29/2017 12:09,,,3/29/2017 13:15,1.1
5987,1080,223156704,3/29/2017 12:09,,,4/5/2017 10:41,166.533
5987,1080,223156704,3/29/2017 12:09,,,4/5/2017 10:41,166.533
5988,1080,217953355,3/29/2017 12:10,,,3/29/2017 13:17,1.117
5988,1080,217953355,3/29/2017 12:10,,,3/29/2017 13:17,1.117
5989,1080,226749372,3/29/2017 12:10,,,3/31/2017 12:21,48.183
5989,1080,226749372,3/29/2017 12:10,,,3/31/2017 12:21,48.183
5990,1080,231551847,3/29/2017 12:11,,,3/31/2017 12:47,48.6
5990,1080,231551847,3/29/2017 12:11,,,3/31/2017 12:47,48.6
5991,1080,218556140,3/29/2017 12:11,,,3/31/2017 11:17,47.1
5991,1080,218556140,3/29/2017 12:11,,,3/31/2017 11:17,47.1
5992,1080,220317283,3/29/2017 12:12,,,3/31/2017 11:34,47.367
5992,1080,220317283,3/29/2017 12:12,,,3/31/2017 11:34,47.367
5993,1080,215453226,3/29/2017 12:12,,,4/3/2017 12:25,120.217
5993,1080,215453226,3/29/2017 12:12,,,4/3/2017 12:25,120.217
5994,1080,215238999,3/29/2017 12:12,,,3/31/2017 14:00,49.8
5994,1080,215238999,3/29/2017 12:12,,,3/31/2017 14:00,49.8
6406,1080,218556140,4/3/2017 13:29,,,4/4/2017 11:24,21.917
6406,1080,218556140,4/3/2017 13:29,,,4/4/2017 11:24,21.917
6407,1080,214508384,4/3/2017 13:29,,,4/3/2017 13:58,0.483
6407,1080,214508384,4/3/2017 13:29,,,4/3/2017 13:58,0.483
6408,1080,226879203,4/3/2017 13:29,,,4/4/2017 11:25,21.933
6408,1080,226879203,4/3/2017 13:29,,,4/4/2017 11:25,21.933
6409,1080,221461676,4/3/2017 13:30,,,4/4/2017 13:19,23.817
