"11879","216402826","5/10/2017","In Attendance","216402826|5/10/2017"
"11880","216402826","5/11/2017","In Attendance","216402826|5/11/2017"
"11885","216402826","5/5/2017","In Attendance","216402826|5/5/2017"
"11886","216402826","5/9/2017","In Attendance","216402826|5/9/2017"
"11887","216402826","5/10/2017","In Attendance","216402826|5/10/2017"
"11888","216402826","5/11/2017","In Attendance","216402826|5/11/2017"
"11890","216402826","1/19/2017","In Attendance","216402826|1/19/2017"
"11892","216402826","1/23/2017","In Attendance","216402826|1/23/2017"
"15744","216402826","1/24/2017","Tardy","216402826|1/24/2017"
"15745","216402826","1/24/2017","Tardy","216402826|1/24/2017"
"11895","216403600","5/9/2017","In Attendance","216403600|5/9/2017"
"11896","216403600","5/10/2017","In Attendance","216403600|5/10/2017"
"11897","216403600","5/11/2017","In Attendance","216403600|5/11/2017"
"11910","216403600","1/19/2017","In Attendance","216403600|1/19/2017"
"11912","216403600","1/24/2017","In Attendance","216403600|1/24/2017"
"11967","216403600","1/19/2017","In Attendance","216403600|1/19/2017"
"11969","216403600","1/23/2017","Unexcused Absence","216403600|1/23/2017"
"11970","216403600","1/24/2017","In Attendance","216403600|1/24/2017"
"11972","216403600","5/9/2017","In Attendance","216403600|5/9/2017"
"11973","216403600","5/10/2017","In Attendance","216403600|5/10/2017"
"11974","216403600","5/11/2017","In Attendance","216403600|5/11/2017"
"15447","216403600","1/23/2017","Tardy","216403600|1/23/2017"
"10500","216423962","12/16/2016","Tardy","216423962|12/16/2016"
"11978","216423962","2/15/2017","In Attendance","216423962|2/15/2017"
"11979","216423962","2/16/2017","In Attendance","216423962|2/16/2017"
"12046","216423962","2/16/2017","In Attendance","216423962|2/16/2017"
"12092","216423962","12/16/2016","Unexcused Absence","216423962|12/16/2016"
"24220","216423962","2/15/2017","Tardy","216423962|2/15/2017"
"12098","216440479","12/2/2016","In Attendance","216440479|12/2/2016"
"12099","216440479","12/5/2016","In Attendance","216440479|12/5/2016"
"12100","216440479","12/6/2016","In Attendance","216440479|12/6/2016"
"12113","216440479","1/23/2017","In Attendance","216440479|1/23/2017"
"12114","216440479","1/24/2017","In Attendance","216440479|1/24/2017"
"12173","216440479","5/5/2017","In Attendance","216440479|5/5/2017"
"12175","216440479","5/9/2017","In Attendance","216440479|5/9/2017"
"12176","216440479","5/10/2017","In Attendance","216440479|5/10/2017"
"12177","216440479","5/11/2017","In Attendance","216440479|5/11/2017"
"12203","216440479","12/2/2016","In Attendance","216440479|12/2/2016"
"12204","216440479","12/5/2016","Excused Absence","216440479|12/5/2016"
"12205","216440479","12/6/2016","In Attendance","216440479|12/6/2016"
"12206","216440479","5/5/2017","In Attendance","216440479|5/5/2017"
"12207","216440479","5/9/2017","In Attendance","216440479|5/9/2017"
"12208","216440479","5/10/2017","In Attendance","216440479|5/10/2017"
"12209","216440479","5/11/2017","In Attendance","216440479|5/11/2017"
"12210","216440479","1/24/2017","In Attendance","216440479|1/24/2017"
"15460","216440479","1/23/2017","Tardy","216440479|1/23/2017"
"12252","216453183","11/10/2016","In Attendance","216453183|11/10/2016"
"12319","216453183","11/10/2016","In Attendance","216453183|11/10/2016"
"12376","216453423","3/1/2017","In Attendance","216453423|3/1/2017"
"12377","216453423","3/2/2017","In Attendance","216453423|3/2/2017"
"12379","216453423","3/6/2017","In Attendance","216453423|3/6/2017"
"12380","216453423","3/7/2017","In Attendance","216453423|3/7/2017"
"12426","216453423","3/1/2017","In Attendance","216453423|3/1/2017"
"12427","216453423","3/2/2017","In Attendance","216453423|3/2/2017"
"12428","216453423","3/6/2017","In Attendance","216453423|3/6/2017"
"12429","216453423","3/7/2017","In Attendance","216453423|3/7/2017"
"12470","216486993","1/4/2017","In Attendance","216486993|1/4/2017"
"12568","216486993","12/15/2016","In Attendance","216486993|12/15/2016"
"12569","216486993","12/16/2016","In Attendance","216486993|12/16/2016"
"12570","216486993","12/19/2016","Unexcused Absence","216486993|12/19/2016"
"12571","216486993","12/20/2016","In Attendance","216486993|12/20/2016"
"12572","216486993","12/21/2016","In Attendance","216486993|12/21/2016"
"12573","216486993","12/22/2016","In Attendance","216486993|12/22/2016"
"12574","216486993","1/4/2017","In Attendance","216486993|1/4/2017"
"12575","216486993","12/15/2016","In Attendance","216486993|12/15/2016"
"12576","216486993","12/16/2016","In Attendance","216486993|12/16/2016"
"12577","216486993","12/19/2016","Excused Absence","216486993|12/19/2016"
"12578","216486993","12/20/2016","In Attendance","216486993|12/20/2016"
"12579","216486993","12/21/2016","In Attendance","216486993|12/21/2016"
"12580","216486993","12/22/2016","In Attendance","216486993|12/22/2016"
"10540","216487223","12/16/2016","Tardy","216487223|12/16/2016"
"11211","216487223","12/20/2016","Tardy","216487223|12/20/2016"
"12635","216487223","12/15/2016","In Attendance","216487223|12/15/2016"
"12636","216487223","12/16/2016","In Attendance","216487223|12/16/2016"
"12637","216487223","12/19/2016","In Attendance","216487223|12/19/2016"
"12638","216487223","12/20/2016","In Attendance","216487223|12/20/2016"
"12639","216487223","12/21/2016","In Attendance","216487223|12/21/2016"
"12640","216487223","12/22/2016","Unexcused Absence","216487223|12/22/2016"
"12641","216487223","1/4/2017","Unexcused Absence","216487223|1/4/2017"
"12642","216487223","1/4/2017","In Attendance","216487223|1/4/2017"
"12726","216487223","12/15/2016","In Attendance","216487223|12/15/2016"
"12728","216487223","12/19/2016","Excused Absence","216487223|12/19/2016"
"12730","216487223","12/21/2016","In Attendance","216487223|12/21/2016"
"12731","216487223","12/22/2016","Unexcused Absence","216487223|12/22/2016"
"12732","216487447","1/4/2017","In Attendance","216487447|1/4/2017"
"12789","216487447","12/15/2016","In Attendance","216487447|12/15/2016"
"12790","216487447","12/16/2016","In Attendance","216487447|12/16/2016"
"12791","216487447","12/19/2016","In Attendance","216487447|12/19/2016"
"12792","216487447","12/20/2016","In Attendance","216487447|12/20/2016"
"12793","216487447","12/21/2016","In Attendance","216487447|12/21/2016"
"12794","216487447","12/22/2016","In Attendance","216487447|12/22/2016"
"12795","216487447","1/4/2017","In Attendance","216487447|1/4/2017"
"12863","216487447","3/1/2017","In Attendance","216487447|3/1/2017"
"12867","216487447","3/7/2017","In Attendance","216487447|3/7/2017"
"12874","216487447","12/15/2016","In Attendance","216487447|12/15/2016"
"12875","216487447","12/16/2016","In Attendance","216487447|12/16/2016"
"12876","216487447","12/19/2016","In Attendance","216487447|12/19/2016"
"12877","216487447","12/20/2016","In Attendance","216487447|12/20/2016"
"12878","216487447","12/21/2016","In Attendance","216487447|12/21/2016"
"12879","216487447","12/22/2016","In Attendance","216487447|12/22/2016"
"12880","216487447","3/1/2017","In Attendance","216487447|3/1/2017"
"12881","216487447","3/2/2017","In Attendance","216487447|3/2/2017"
"12883","216487447","3/7/2017","In Attendance","216487447|3/7/2017"
"27205","216487447","3/2/2017","Tardy","216487447|3/2/2017"
"28821","216487447","3/6/2017","Tardy","216487447|3/6/2017"
"28829","216487447","3/6/2017","Tardy","216487447|3/6/2017"
"12938","216487819","12/15/2016","In Attendance","216487819|12/15/2016"
"12939","216487819","12/16/2016","In Attendance","216487819|12/16/2016"
"12940","216487819","12/19/2016","In Attendance","216487819|12/19/2016"
"12941","216487819","12/20/2016","In Attendance","216487819|12/20/2016"
"12942","216487819","12/21/2016","In Attendance","216487819|12/21/2016"
"12943","216487819","12/22/2016","In Attendance","216487819|12/22/2016"
"12944","216487819","1/4/2017","Unexcused Absence","216487819|1/4/2017"
"12945","216487819","1/4/2017","Unexcused Absence","216487819|1/4/2017"
"13029","216487819","12/15/2016","In Attendance","216487819|12/15/2016"
"13030","216487819","12/16/2016","In Attendance","216487819|12/16/2016"
"13031","216487819","12/19/2016","In Attendance","216487819|12/19/2016"
"13032","216487819","12/20/2016","In Attendance","216487819|12/20/2016"
"13033","216487819","12/21/2016","Unexcused Absence","216487819|12/21/2016"
"13034","216487819","12/22/2016","In Attendance","216487819|12/22/2016"
"13105","216490482","1/4/2017","Unexcused Absence","216490482|1/4/2017"
"13106","216490482","1/4/2017","In Attendance","216490482|1/4/2017"
"13119","216490482","1/23/2017","In Attendance","216490482|1/23/2017"
"13120","216490482","1/24/2017","In Attendance","216490482|1/24/2017"
"13189","216490482","1/23/2017","In Attendance","216490482|1/23/2017"
"13190","216490482","1/24/2017","In Attendance","216490482|1/24/2017"
"13233","216526913","1/4/2017","In Attendance","216526913|1/4/2017"
"13246","216526913","1/23/2017","In Attendance","216526913|1/23/2017"
"13247","216526913","1/24/2017","In Attendance","216526913|1/24/2017"
"13346","216526913","1/4/2017","In Attendance","216526913|1/4/2017"
"13347","216526913","1/23/2017","In Attendance","216526913|1/23/2017"
"13348","216526913","1/24/2017","In Attendance","216526913|1/24/2017"
"10636","216538280","12/16/2016","Tardy","216538280|12/16/2016"
"13391","216538280","1/4/2017","In Attendance","216538280|1/4/2017"
"13489","216538280","12/15/2016","In Attendance","216538280|12/15/2016"
"13490","216538280","12/16/2016","In Attendance","216538280|12/16/2016"
"13491","216538280","12/19/2016","In Attendance","216538280|12/19/2016"
"13492","216538280","12/20/2016","In Attendance","216538280|12/20/2016"
"13493","216538280","12/21/2016","In Attendance","216538280|12/21/2016"
"13494","216538280","12/22/2016","In Attendance","216538280|12/22/2016"
"13495","216538280","1/4/2017","In Attendance","216538280|1/4/2017"
"13496","216538280","12/15/2016","In Attendance","216538280|12/15/2016"
"13498","216538280","12/19/2016","In Attendance","216538280|12/19/2016"
"13499","216538280","12/20/2016","Excused Absence","216538280|12/20/2016"
"13500","216538280","12/21/2016","In Attendance","216538280|12/21/2016"
"13501","216538280","12/22/2016","In Attendance","216538280|12/22/2016"
"5302","216563965","11/17/2016","Tardy","216563965|11/17/2016"
"13229","216563965","1/13/2017","Tardy","216563965|1/13/2017"
"13542","216563965","1/13/2017","In Attendance","216563965|1/13/2017"
"13543","216563965","11/17/2016","In Attendance","216563965|11/17/2016"
"13545","216563965","11/28/2016","In Attendance","216563965|11/28/2016"
"13593","216563965","11/28/2016","In Attendance","216563965|11/28/2016"
"13619","216563965","1/13/2017","In Attendance","216563965|1/13/2017"
"13687","216564161","5/9/2017","In Attendance","216564161|5/9/2017"
"13702","216564161","1/19/2017","In Attendance","216564161|1/19/2017"
"13703","216564161","1/23/2017","In Attendance","216564161|1/23/2017"
"13704","216564161","1/24/2017","In Attendance","216564161|1/24/2017"
"13759","216564161","1/19/2017","In Attendance","216564161|1/19/2017"
"13761","216564161","1/23/2017","In Attendance","216564161|1/23/2017"
"13762","216564161","1/24/2017","In Attendance","216564161|1/24/2017"
"13765","216564161","5/9/2017","In Attendance","216564161|5/9/2017"
"13767","216564161","5/11/2017","Unexcused Absence","216564161|5/11/2017"
"51667","216564161","5/5/2017","Tardy","216564161|5/5/2017"
"51669","216564161","5/5/2017","Tardy","216564161|5/5/2017"
"53930","216564161","5/10/2017","Tardy","216564161|5/10/2017"
"53932","216564161","5/10/2017","Tardy","216564161|5/10/2017"
"54358","216564161","5/11/2017","Tardy","216564161|5/11/2017"
"13807","216631093","11/17/2016","In Attendance","216631093|11/17/2016"
"13809","216631093","11/28/2016","In Attendance","216631093|11/28/2016"
"13810","216631093","1/13/2017","In Attendance","216631093|1/13/2017"
"13811","216631093","1/13/2017","In Attendance","216631093|1/13/2017"
"13818","216631093","1/13/2017","In Attendance","216631093|1/13/2017"
"13901","216631093","11/17/2016","In Attendance","216631093|11/17/2016"
"13902","216631093","11/28/2016","In Attendance","216631093|11/28/2016"
"13922","216727800","10/20/2016","In Attendance","216727800|10/20/2016"
"13923","216727800","10/21/2016","In Attendance","216727800|10/21/2016"
"14018","216727800","10/20/2016","In Attendance","216727800|10/20/2016"
"14019","216727800","10/21/2016","In Attendance","216727800|10/21/2016"
"14059","216758227","9/20/2016","In Attendance","216758227|9/20/2016"
"14060","216758227","9/21/2016","In Attendance","216758227|9/21/2016"
"14061","216758227","10/20/2016","In Attendance","216758227|10/20/2016"
"14063","216758227","9/22/2016","In Attendance","216758227|9/22/2016"
"14064","216758227","9/23/2016","In Attendance","216758227|9/23/2016"
"14071","216758227","12/5/2016","In Attendance","216758227|12/5/2016"
"14072","216758227","12/6/2016","In Attendance","216758227|12/6/2016"
"14073","216758227","12/8/2016","In Attendance","216758227|12/8/2016"
"14074","216758227","12/15/2016","Unexcused Absence","216758227|12/15/2016"
"14153","216758227","9/20/2016","In Attendance","216758227|9/20/2016"
"14154","216758227","9/21/2016","In Attendance","216758227|9/21/2016"
"14155","216758227","9/22/2016","In Attendance","216758227|9/22/2016"
"14156","216758227","9/23/2016","In Attendance","216758227|9/23/2016"
"14174","216758227","10/20/2016","In Attendance","216758227|10/20/2016"
"14187","216758227","12/5/2016","In Attendance","216758227|12/5/2016"
"14188","216758227","12/6/2016","In Attendance","216758227|12/6/2016"
"14189","216758227","12/8/2016","In Attendance","216758227|12/8/2016"
"14194","216758227","12/15/2016","Unexcused Absence","216758227|12/15/2016"
"14210","216759860","1/19/2017","In Attendance","216759860|1/19/2017"
"14211","216759860","1/23/2017","In Attendance","216759860|1/23/2017"
"14212","216759860","1/24/2017","In Attendance","216759860|1/24/2017"
"14271","216759860","5/5/2017","In Attendance","216759860|5/5/2017"
"14273","216759860","5/9/2017","In Attendance","216759860|5/9/2017"
"14274","216759860","5/10/2017","In Attendance","216759860|5/10/2017"
"14275","216759860","5/11/2017","In Attendance","216759860|5/11/2017"
"14304","216759860","5/5/2017","In Attendance","216759860|5/5/2017"
"14305","216759860","5/9/2017","In Attendance","216759860|5/9/2017"
"14306","216759860","5/10/2017","In Attendance","216759860|5/10/2017"
"14307","216759860","5/11/2017","In Attendance","216759860|5/11/2017"
"14309","216759860","1/19/2017","In Attendance","216759860|1/19/2017"
"14311","216759860","1/23/2017","In Attendance","216759860|1/23/2017"
"14312","216759860","1/24/2017","In Attendance","216759860|1/24/2017"
"14314","216766659","1/4/2017","In Attendance","216766659|1/4/2017"
"14327","216766659","1/23/2017","In Attendance","216766659|1/23/2017"
"14328","216766659","1/24/2017","In Attendance","216766659|1/24/2017"
"14467","216766659","1/4/2017","In Attendance","216766659|1/4/2017"
"14471","216766659","1/23/2017","In Attendance","216766659|1/23/2017"
"14472","216766659","1/24/2017","In Attendance","216766659|1/24/2017"
"14531","216766758","3/1/2017","In Attendance","216766758|3/1/2017"
"14532","216766758","3/2/2017","In Attendance","216766758|3/2/2017"
"14534","216766758","3/6/2017","In Attendance","216766758|3/6/2017"
"14535","216766758","3/7/2017","In Attendance","216766758|3/7/2017"
"14581","216766758","3/1/2017","In Attendance","216766758|3/1/2017"
"14582","216766758","3/2/2017","In Attendance","216766758|3/2/2017"
"14583","216766758","3/6/2017","In Attendance","216766758|3/6/2017"
"14584","216766758","3/7/2017","In Attendance","216766758|3/7/2017"
"5647","216863860","11/28/2016","Tardy","216863860|11/28/2016"
"14624","216863860","1/13/2017","In Attendance","216863860|1/13/2017"
"14625","216863860","11/17/2016","In Attendance","216863860|11/17/2016"
"14627","216863860","11/28/2016","In Attendance","216863860|11/28/2016"
"14628","216863860","1/13/2017","In Attendance","216863860|1/13/2017"
"14675","216863860","11/17/2016","In Attendance","216863860|11/17/2016"
"14702","216863860","1/13/2017","In Attendance","216863860|1/13/2017"
"14779","216885871","11/10/2016","In Attendance","216885871|11/10/2016"
"14847","216885871","11/10/2016","In Attendance","216885871|11/10/2016"
"5303","216901348","11/17/2016","Tardy","216901348|11/17/2016"
"14887","216901348","1/13/2017","Excused Absence","216901348|1/13/2017"
"14888","216901348","11/17/2016","In Attendance","216901348|11/17/2016"
"14890","216901348","11/28/2016","In Attendance","216901348|11/28/2016"
"14891","216901348","1/13/2017","In Attendance","216901348|1/13/2017"
"14898","216901348","1/13/2017","In Attendance","216901348|1/13/2017"
"14982","216901348","11/28/2016","In Attendance","216901348|11/28/2016"
"15097","216901678","3/1/2017","In Attendance","216901678|3/1/2017"
"15100","216901678","3/6/2017","In Attendance","216901678|3/6/2017"
"15101","216901678","3/7/2017","In Attendance","216901678|3/7/2017"
"15108","216901678","3/1/2017","In Attendance","216901678|3/1/2017"
"15109","216901678","3/2/2017","In Attendance","216901678|3/2/2017"
"15110","216901678","3/6/2017","In Attendance","216901678|3/6/2017"
"15111","216901678","3/7/2017","In Attendance","216901678|3/7/2017"
"27209","216901678","3/2/2017","Tardy","216901678|3/2/2017"
"12727","217008168","1/12/2017","Tardy","217008168|1/12/2017"
"15152","217008168","1/9/2017","Excused Absence","217008168|1/9/2017"
"15153","217008168","1/10/2017","Excused Absence","217008168|1/10/2017"
"15156","217008168","1/13/2017","Excused Absence","217008168|1/13/2017"
"15262","217008168","1/10/2017","In Attendance","217008168|1/10/2017"
"15263","217008168","1/12/2017","In Attendance","217008168|1/12/2017"
"15264","217008168","1/13/2017","In Attendance","217008168|1/13/2017"
"15265","217008168","1/9/2017","In Attendance","217008168|1/9/2017"
"15322","217060938","3/1/2017","In Attendance","217060938|3/1/2017"
"15326","217060938","3/7/2017","In Attendance","217060938|3/7/2017"
"15372","217060938","3/1/2017","In Attendance","217060938|3/1/2017"
"15375","217060938","3/7/2017","In Attendance","217060938|3/7/2017"
"27213","217060938","3/2/2017","Tardy","217060938|3/2/2017"
"27215","217060938","3/2/2017","Tardy","217060938|3/2/2017"
"28850","217060938","3/6/2017","Tardy","217060938|3/6/2017"
"28852","217060938","3/6/2017","Tardy","217060938|3/6/2017"
"15457","217102995","11/10/2016","In Attendance","217102995|11/10/2016"
"15483","217102995","11/10/2016","In Attendance","217102995|11/10/2016"
"10715","217182989","12/16/2016","Tardy","217182989|12/16/2016"
"15578","217182989","12/15/2016","Unexcused Absence","217182989|12/15/2016"
"15579","217182989","12/16/2016","Unexcused Absence","217182989|12/16/2016"
"15580","217182989","12/19/2016","In Attendance","217182989|12/19/2016"
"15581","217182989","12/20/2016","In Attendance","217182989|12/20/2016"
"15582","217182989","12/21/2016","Unexcused Absence","217182989|12/21/2016"
"15583","217182989","12/22/2016","Unexcused Absence","217182989|12/22/2016"
"15584","217182989","1/4/2017","Unexcused Absence","217182989|1/4/2017"
"15585","217182989","1/4/2017","Unexcused Absence","217182989|1/4/2017"
"15631","217182989","12/15/2016","Excused Absence","217182989|12/15/2016"
"15633","217182989","12/19/2016","In Attendance","217182989|12/19/2016"
"15634","217182989","12/20/2016","In Attendance","217182989|12/20/2016"
"15635","217182989","12/21/2016","Unexcused Absence","217182989|12/21/2016"
"15636","217182989","12/22/2016","Unexcused Absence","217182989|12/22/2016"
"15707","217197698","1/4/2017","In Attendance","217197698|1/4/2017"
"15748","217197698","1/4/2017","In Attendance","217197698|1/4/2017"
"15761","217197698","1/23/2017","In Attendance","217197698|1/23/2017"
"15762","217197698","1/24/2017","In Attendance","217197698|1/24/2017"
"15791","217197698","1/23/2017","In Attendance","217197698|1/23/2017"
"15792","217197698","1/24/2017","In Attendance","217197698|1/24/2017"
"15795","217197706","1/4/2017","In Attendance","217197706|1/4/2017"
"15808","217197706","1/23/2017","In Attendance","217197706|1/23/2017"
"15809","217197706","1/24/2017","In Attendance","217197706|1/24/2017"
"15948","217197706","1/4/2017","In Attendance","217197706|1/4/2017"
"15949","217197706","1/23/2017","In Attendance","217197706|1/23/2017"
"15950","217197706","1/24/2017","In Attendance","217197706|1/24/2017"
"16023","217197847","1/4/2017","In Attendance","217197847|1/4/2017"
"16094","217197847","3/6/2017","In Attendance","217197847|3/6/2017"
"16095","217197847","3/7/2017","In Attendance","217197847|3/7/2017"
"16102","217197847","1/4/2017","In Attendance","217197847|1/4/2017"
"16108","217197847","3/1/2017","Unexcused Absence","217197847|3/1/2017"
"16109","217197847","3/2/2017","In Attendance","217197847|3/2/2017"
"16110","217197847","3/6/2017","In Attendance","217197847|3/6/2017"
"16111","217197847","3/7/2017","In Attendance","217197847|3/7/2017"
"26429","217197847","3/1/2017","Tardy","217197847|3/1/2017"
"27216","217197847","3/2/2017","Tardy","217197847|3/2/2017"
"16112","217197920","1/4/2017","In Attendance","217197920|1/4/2017"
"16125","217197920","1/23/2017","In Attendance","217197920|1/23/2017"
"16126","217197920","1/24/2017","In Attendance","217197920|1/24/2017"
"16265","217197920","1/4/2017","In Attendance","217197920|1/4/2017"
"16266","217197920","1/23/2017","In Attendance","217197920|1/23/2017"
"16267","217197920","1/24/2017","In Attendance","217197920|1/24/2017"
"16340","217197938","1/4/2017","In Attendance","217197938|1/4/2017"
"16381","217197938","1/4/2017","In Attendance","217197938|1/4/2017"
"16394","217197938","1/23/2017","In Attendance","217197938|1/23/2017"
"16395","217197938","1/24/2017","In Attendance","217197938|1/24/2017"
"16424","217197938","1/23/2017","In Attendance","217197938|1/23/2017"
"16425","217197938","1/24/2017","In Attendance","217197938|1/24/2017"
"6205","217197987","12/1/2016","Tardy","217197987|12/1/2016"
"16432","217197987","1/13/2017","In Attendance","217197987|1/13/2017"
"16433","217197987","2/8/2017","In Attendance","217197987|2/8/2017"
"16434","217197987","2/10/2017","In Attendance","217197987|2/10/2017"
"16436","217197987","2/14/2017","In Attendance","217197987|2/14/2017"
"16438","217197987","4/3/2017","In Attendance","217197987|4/3/2017"
"16439","217197987","4/4/2017","Unexcused Absence","217197987|4/4/2017"
"16440","217197987","4/5/2017","Unexcused Absence","217197987|4/5/2017"
"16441","217197987","4/6/2017","In Attendance","217197987|4/6/2017"
"16442","217197987","11/14/2016","In Attendance","217197987|11/14/2016"
"16443","217197987","11/15/2016","In Attendance","217197987|11/15/2016"
"16444","217197987","11/16/2016","In Attendance","217197987|11/16/2016"
"16445","217197987","11/17/2016","In Attendance","217197987|11/17/2016"
"16446","217197987","11/18/2016","In Attendance","217197987|11/18/2016"
"16447","217197987","11/28/2016","In Attendance","217197987|11/28/2016"
"16448","217197987","11/30/2016","In Attendance","217197987|11/30/2016"
"16451","217197987","12/6/2016","In Attendance","217197987|12/6/2016"
"16452","217197987","12/8/2016","In Attendance","217197987|12/8/2016"
"16453","217197987","12/15/2016","In Attendance","217197987|12/15/2016"
"16458","217197987","1/13/2017","In Attendance","217197987|1/13/2017"
"16475","217197987","2/8/2017","In Attendance","217197987|2/8/2017"
"16476","217197987","2/10/2017","In Attendance","217197987|2/10/2017"
"16477","217197987","2/13/2017","In Attendance","217197987|2/13/2017"
"16478","217197987","2/14/2017","In Attendance","217197987|2/14/2017"
"16536","217197987","11/14/2016","In Attendance","217197987|11/14/2016"
"16537","217197987","11/15/2016","In Attendance","217197987|11/15/2016"
"16538","217197987","11/16/2016","In Attendance","217197987|11/16/2016"
"16539","217197987","11/17/2016","In Attendance","217197987|11/17/2016"
"16540","217197987","11/18/2016","In Attendance","217197987|11/18/2016"
"16541","217197987","11/28/2016","In Attendance","217197987|11/28/2016"
"16543","217197987","11/30/2016","In Attendance","217197987|11/30/2016"
"16544","217197987","12/1/2016","Unexcused Absence","217197987|12/1/2016"
"16546","217197987","12/6/2016","In Attendance","217197987|12/6/2016"
"16548","217197987","12/8/2016","In Attendance","217197987|12/8/2016"
"16553","217197987","12/15/2016","In Attendance","217197987|12/15/2016"
"16568","217197987","4/3/2017","In Attendance","217197987|4/3/2017"
"16570","217197987","4/5/2017","Unexcused Absence","217197987|4/5/2017"
"16571","217197987","4/6/2017","In Attendance","217197987|4/6/2017"
"23502","217197987","2/13/2017","Tardy","217197987|2/13/2017"
"24237","217197987","2/15/2017","Tardy","217197987|2/15/2017"
"24238","217197987","2/15/2017","Tardy","217197987|2/15/2017"
"37876","217197987","4/4/2017","Tardy","217197987|4/4/2017"
"16602","217198100","1/4/2017","In Attendance","217198100|1/4/2017"
"16615","217198100","1/23/2017","In Attendance","217198100|1/23/2017"
"16616","217198100","1/24/2017","In Attendance","217198100|1/24/2017"
"16755","217198100","1/4/2017","In Attendance","217198100|1/4/2017"
"16756","217198100","1/23/2017","In Attendance","217198100|1/23/2017"
"16757","217198100","1/24/2017","In Attendance","217198100|1/24/2017"
"16760","217284371","1/4/2017","In Attendance","217284371|1/4/2017"
"16858","217284371","12/15/2016","In Attendance","217284371|12/15/2016"
"16859","217284371","12/16/2016","In Attendance","217284371|12/16/2016"
"16860","217284371","12/19/2016","In Attendance","217284371|12/19/2016"
"16861","217284371","12/20/2016","Unexcused Absence","217284371|12/20/2016"
"16862","217284371","12/21/2016","Unexcused Absence","217284371|12/21/2016"
"16863","217284371","12/22/2016","Unexcused Absence","217284371|12/22/2016"
"16864","217284371","1/4/2017","In Attendance","217284371|1/4/2017"
"16905","217284371","12/15/2016","In Attendance","217284371|12/15/2016"
"16906","217284371","12/16/2016","In Attendance","217284371|12/16/2016"
"16907","217284371","12/19/2016","In Attendance","217284371|12/19/2016"
"16908","217284371","12/20/2016","Excused Absence","217284371|12/20/2016"
"16909","217284371","12/21/2016","Unexcused Absence","217284371|12/21/2016"
"16910","217284371","12/22/2016","Unexcused Absence","217284371|12/22/2016"
"16981","217315563","1/4/2017","In Attendance","217315563|1/4/2017"
"17022","217315563","1/4/2017","In Attendance","217315563|1/4/2017"
"17035","217315563","1/23/2017","In Attendance","217315563|1/23/2017"
"17036","217315563","1/24/2017","In Attendance","217315563|1/24/2017"
"17068","217315563","1/23/2017","In Attendance","217315563|1/23/2017"
"17069","217315563","1/24/2017","In Attendance","217315563|1/24/2017"
"15471","217327329","1/23/2017","Tardy","217327329|1/23/2017"
"17072","217327329","1/19/2017","In Attendance","217327329|1/19/2017"
"17074","217327329","1/23/2017","In Attendance","217327329|1/23/2017"
"17078","217327329","1/19/2017","In Attendance","217327329|1/19/2017"
"17227","217436815","11/10/2016","In Attendance","217436815|11/10/2016"
"17295","217436815","11/10/2016","In Attendance","217436815|11/10/2016"
"10750","217531037","12/16/2016","Tardy","217531037|12/16/2016"
"10755","217531037","12/16/2016","Tardy","217531037|12/16/2016"
"17299","217531037","3/31/2017","Unexcused Absence","217531037|3/31/2017"
"17300","217531037","4/3/2017","In Attendance","217531037|4/3/2017"
"17302","217531037","4/5/2017","In Attendance","217531037|4/5/2017"
"17391","217531037","3/31/2017","In Attendance","217531037|3/31/2017"
"17392","217531037","4/3/2017","In Attendance","217531037|4/3/2017"
"17394","217531037","4/5/2017","In Attendance","217531037|4/5/2017"
"37894","217531037","4/4/2017","Tardy","217531037|4/4/2017"
"37900","217531037","4/4/2017","Tardy","217531037|4/4/2017"
"17523","217840180","12/14/2016","In Attendance","217840180|12/14/2016"
"17524","217840180","12/15/2016","In Attendance","217840180|12/15/2016"
"17525","217840180","12/16/2016","In Attendance","217840180|12/16/2016"
"17534","217840180","1/10/2017","In Attendance","217840180|1/10/2017"
"17542","217840180","1/23/2017","In Attendance","217840180|1/23/2017"
"17574","217840180","1/10/2017","In Attendance","217840180|1/10/2017"
"17575","217840180","1/23/2017","In Attendance","217840180|1/23/2017"
"17576","217840180","12/14/2016","In Attendance","217840180|12/14/2016"
"17577","217840180","12/15/2016","In Attendance","217840180|12/15/2016"
"17578","217840180","12/16/2016","In Attendance","217840180|12/16/2016"
"5310","217865765","11/17/2016","Tardy","217865765|11/17/2016"
"5660","217865765","11/28/2016","Tardy","217865765|11/28/2016"
"17618","217865765","1/13/2017","In Attendance","217865765|1/13/2017"
"17619","217865765","11/17/2016","In Attendance","217865765|11/17/2016"
"17622","217865765","1/13/2017","Excused Absence","217865765|1/13/2017"
"17670","217865765","11/28/2016","In Attendance","217865765|11/28/2016"
"17696","217865765","1/13/2017","Excused Absence","217865765|1/13/2017"
"17733","217953355","1/4/2017","In Attendance","217953355|1/4/2017"
"17746","217953355","1/23/2017","Unexcused Absence","217953355|1/23/2017"
"17747","217953355","1/24/2017","In Attendance","217953355|1/24/2017"
"17886","217953355","1/4/2017","In Attendance","217953355|1/4/2017"
"17887","217953355","1/23/2017","In Attendance","217953355|1/23/2017"
"17888","217953355","1/24/2017","In Attendance","217953355|1/24/2017"
"17895","218012326","2/15/2017","In Attendance","218012326|2/15/2017"
