221375330,"5/1/2017","Present"
233632579,"5/1/2017","Present"
223136482,"5/1/2017","Present"
221895451,"5/1/2017","Present"
220045215,"5/1/2017","Present"
217197987,"5/1/2017","Present"
220076152,"5/1/2017","Present"
227169133,"5/1/2017","Present"
215366907,"5/1/2017","Present"
220254866,"5/1/2017","Present"
218932424,"5/1/2017","Present"
223233206,"5/1/2017","Present"
221773245,"5/1/2017","Present"
221228158,"5/1/2017","Present"
222602104,"5/1/2017","Present"
220045421,"5/1/2017","Present"
219056090,"5/1/2017","Present"
223137142,"5/1/2017","Present"
222487142,"4/28/2017","Present"
223323965,"4/28/2017","Present"
216758227,"4/28/2017","Present"
226723435,"4/28/2017","Present"
221277130,"4/28/2017","Present"
221277122,"4/28/2017","Present"
223081415,"4/28/2017","Present"
218844272,"4/28/2017","Present"
219756244,"4/28/2017","Present"
211986732,"4/28/2017","Present"
214751406,"4/28/2017","Present"
214291114,"4/28/2017","Present"
209862085,"4/28/2017","Present"
209862077,"4/28/2017","Present"
220013163,"4/28/2017","Present"
216727800,"4/28/2017","Present"
220044564,"4/28/2017","Present"
220190565,"4/28/2017","Present"
206213316,"4/28/2017","Present"
219051869,"4/28/2017","Present"
221394521,"4/28/2017","Present"
218696326,"4/28/2017","Present"
215600172,"4/28/2017","Present"
219327632,"4/28/2017","Present"
223497058,"4/28/2017","Present"
221414428,"4/28/2017","Present"
222288698,"4/28/2017","Present"
222279226,"4/28/2017","Present"
226873545,"4/28/2017","Present"
222966491,"4/28/2017","Present"
220471833,"4/28/2017","Present"
223125550,"4/28/2017","Present"
218661437,"4/28/2017","Present"
215641200,"4/28/2017","Present"
221040280,"4/28/2017","Present"
213442296,"4/28/2017","Present"
221398134,"4/28/2017","Present"
227194040,"4/28/2017","Present"
223269341,"4/28/2017","Present"
221775752,"4/28/2017","Present"
215599747,"4/28/2017","Present"
221582638,"4/28/2017","Present"
232145151,"4/28/2017","Present"
220875207,"4/28/2017","Present"
228040580,"4/28/2017","Present"
223497041,"4/28/2017","Present"
226775450,"4/28/2017","Present"
225766187,"4/28/2017","Present"
222893794,"4/28/2017","Present"
234896496,"4/28/2017","Present"
220792832,"4/28/2017","Present"
219440773,"4/28/2017","Present"
221261506,"4/28/2017","Present"
221181464,"4/28/2017","Present"
222700791,"4/28/2017","Present"
239934342,"4/28/2017","Present"
223686353,"4/28/2017","Present"
223893157,"4/28/2017","Present"
218619682,"4/28/2017","Present"
221191539,"4/28/2017","Present"
221069008,"4/28/2017","Present"
222701955,"4/28/2017","Present"
222755936,"4/28/2017","Present"
218737658,"4/28/2017","Present"
237076831,"4/28/2017","Present"
234192482,"4/28/2017","Present"
220089866,"4/28/2017","Present"
220981674,"4/28/2017","Present"
218611424,"4/28/2017","Present"
225266394,"4/28/2017","Present"
216055574,"4/28/2017","Present"
220796759,"4/28/2017","Present"
221375330,"4/28/2017","Present"
233632579,"4/28/2017","Present"
223136482,"4/28/2017","Present"
221895451,"4/28/2017","Present"
217197987,"4/28/2017","Present"
220076152,"4/28/2017","Present"
227169133,"4/28/2017","Present"
220360051,"4/28/2017","Present"
215366907,"4/28/2017","Present"
220254866,"4/28/2017","Present"
218932424,"4/28/2017","Present"
223233206,"4/28/2017","Present"
221773245,"4/28/2017","Present"
221228158,"4/28/2017","Present"
222602104,"4/28/2017","Present"
220045421,"4/28/2017","Present"
219056090,"4/28/2017","Present"
223137142,"4/28/2017","Present"
218932424,"4/27/2017","Present"
222657892,"4/27/2017","Absent - Excused"
214751406,"4/27/2017","Present"
214291114,"4/27/2017","Present"
211986732,"4/27/2017","Present"
219756244,"4/27/2017","Present"
211989876,"4/27/2017","Present"
222487142,"4/27/2017","Present"
223136482,"4/27/2017","Present"
221261506,"4/27/2017","Present"
218844272,"4/27/2017","Present"
223131418,"4/27/2017","Present"
209862085,"4/27/2017","Present"
209862077,"4/27/2017","Present"
224357764,"4/27/2017","Present"
223323965,"4/27/2017","Present"
220013163,"4/27/2017","Present"
216727800,"4/27/2017","Present"
220044564,"4/27/2017","Present"
220190565,"4/27/2017","Present"
206213316,"4/27/2017","Present"
219051869,"4/27/2017","Present"
221394521,"4/27/2017","Present"
218696326,"4/27/2017","Present"
215600172,"4/27/2017","Present"
219327632,"4/27/2017","Present"
216758227,"4/27/2017","Present"
223497058,"4/27/2017","Present"
220926786,"4/27/2017","Present"
221414428,"4/27/2017","Present"
222288698,"4/27/2017","Present"
222279226,"4/27/2017","Present"
222966491,"4/27/2017","Present"
220471833,"4/27/2017","Present"
223125550,"4/27/2017","Present"
215641200,"4/27/2017","Present"
221040280,"4/27/2017","Present"
213442296,"4/27/2017","Present"
221398134,"4/27/2017","Present"
227194040,"4/27/2017","Present"
223269341,"4/27/2017","Present"
221775752,"4/27/2017","Present"
